videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0057,mesh placement,00:29:17,00:30:29
RALIHR_surgeon01_fps01_0057,transitionary idle,00:30:29,00:31:24
RALIHR_surgeon01_fps01_0057,mesh placement,00:31:24,00:35:29
RALIHR_surgeon01_fps01_0057,transitionary idle,00:35:29,00:35:46
RALIHR_surgeon01_fps01_0057,mesh placement,00:35:46,00:39:11
RALIHR_surgeon01_fps01_0057,transitionary idle,00:39:11,00:39:21
RALIHR_surgeon01_fps01_0057,mesh placement,00:39:21,00:39:30
RALIHR_surgeon01_fps01_0057,transitionary idle,00:39:30,00:39:34
RALIHR_surgeon01_fps01_0057,positioning suture,00:39:34,00:40:30
RALIHR_surgeon01_fps01_0057,catheter insertion,00:40:30,00:41:08
RALIHR_surgeon01_fps01_0057,peritoneal closure,00:41:08,00:46:05
RALIHR_surgeon01_fps01_0057,positioning suture,00:46:05,00:46:31
RALIHR_surgeon01_fps01_0057,peritoneal closure,00:46:31,00:47:15
RALIHR_surgeon01_fps01_0057,positioning suture,00:47:15,00:47:38
RALIHR_surgeon01_fps01_0057,peritoneal closure,00:47:38,00:50:40
RALIHR_surgeon01_fps01_0057,positioning suture,00:50:40,00:53:02
RALIHR_surgeon01_fps01_0057,stationary idle,00:53:02,00:53:41
RALIHR_surgeon01_fps01_0057,positioning suture,00:53:41,00:54:43
RALIHR_surgeon01_fps01_0057,peritoneal closure,00:54:43,01:06:17
RALIHR_surgeon01_fps01_0057,positioning suture,01:06:17,01:07:14
RALIHR_surgeon01_fps01_0057,stationary idle,01:07:14,01:07:20
RALIHR_surgeon01_fps01_0058,transitionary idle,00:00,00:07
RALIHR_surgeon01_fps01_0058,peritoneal scoring,00:07,01:26
RALIHR_surgeon01_fps01_0058,stationary idle,01:26,03:13
RALIHR_surgeon01_fps01_0058,transitionary idle,03:13,03:31
RALIHR_surgeon01_fps01_0058,positioning suture,03:31,03:44
RALIHR_surgeon01_fps01_0058,transitionary idle,03:44,03:58
RALIHR_surgeon01_fps01_0058,peritoneal scoring,03:58,04:24
RALIHR_surgeon01_fps01_0058,preperioneal dissection,04:24,06:58
RALIHR_surgeon01_fps01_0058,reduction of hernia,06:58,15:09
RALIHR_surgeon01_fps01_0058,transitionary idle,15:09,15:24
RALIHR_surgeon01_fps01_0058,mesh placement,15:24,18:27
RALIHR_surgeon01_fps01_0058,transitionary idle,18:27,18:37
RALIHR_surgeon01_fps01_0058,positioning suture,18:37,18:41
RALIHR_surgeon01_fps01_0058,peritoneal closure,18:41,19:46
RALIHR_surgeon01_fps01_0058,catheter insertion,19:46,20:28
RALIHR_surgeon01_fps01_0058,peritoneal closure,20:28,24:45
RALIHR_surgeon01_fps01_0058,positioning suture,24:45,25:27
RALIHR_surgeon01_fps01_0059,transitionary idle,00:00:00,00:00:10
RALIHR_surgeon01_fps01_0059,adhesiolysis,00:00:10,00:00:20
RALIHR_surgeon01_fps01_0059,transitionary idle,00:00:20,00:00:32
RALIHR_surgeon01_fps01_0059,positioning suture,00:00:32,00:00:43
RALIHR_surgeon01_fps01_0059,transitionary idle,00:00:43,00:00:48
RALIHR_surgeon01_fps01_0059,mesh positioning,00:00:48,00:01:06
RALIHR_surgeon01_fps01_0059,transitionary idle,00:01:06,00:01:42
RALIHR_surgeon01_fps01_0059,peritoneal scoring,00:01:42,00:03:24
RALIHR_surgeon01_fps01_0059,preperioneal dissection,00:03:24,00:11:20
RALIHR_surgeon01_fps01_0059,reduction of hernia,00:11:20,00:16:06
RALIHR_surgeon01_fps01_0059,transitionary idle,00:16:06,00:16:23
RALIHR_surgeon01_fps01_0059,mesh placement,00:16:23,00:17:11
RALIHR_surgeon01_fps01_0059,transitionary idle,00:17:11,00:17:27
RALIHR_surgeon01_fps01_0059,peritoneal scoring,00:17:27,00:19:22
RALIHR_surgeon01_fps01_0059,preperioneal dissection,00:19:22,00:24:09
RALIHR_surgeon01_fps01_0059,reduction of hernia,00:24:09,00:29:29
RALIHR_surgeon01_fps01_0059,transitionary idle,00:29:29,00:30:31
RALIHR_surgeon01_fps01_0059,out of body,00:30:31,00:30:59
RALIHR_surgeon01_fps01_0059,transitionary idle,00:30:59,00:31:13
RALIHR_surgeon01_fps01_0059,mesh placement,00:31:13,00:31:56
RALIHR_surgeon01_fps01_0059,transitionary idle,00:31:56,00:32:00
RALIHR_surgeon01_fps01_0059,out of body,00:32:00,00:32:38
RALIHR_surgeon01_fps01_0059,stationary idle,00:32:38,00:32:39
RALIHR_surgeon01_fps01_0059,out of body,00:32:39,00:32:55
RALIHR_surgeon01_fps01_0059,stationary idle,00:32:55,00:33:00
RALIHR_surgeon01_fps01_0059,out of body,00:33:00,00:33:26
RALIHR_surgeon01_fps01_0059,transitionary idle,00:33:26,00:33:34
RALIHR_surgeon01_fps01_0059,mesh placement,00:33:34,00:37:05
RALIHR_surgeon01_fps01_0059,transitionary idle,00:37:05,00:37:43
RALIHR_surgeon01_fps01_0059,positioning suture,00:37:43,00:37:51
RALIHR_surgeon01_fps01_0059,transitionary idle,00:37:51,00:38:03
RALIHR_surgeon01_fps01_0059,mesh placement,00:38:03,00:45:30
RALIHR_surgeon01_fps01_0059,transitionary idle,00:45:30,00:46:09
RALIHR_surgeon01_fps01_0059,catheter insertion,00:46:09,00:46:52
RALIHR_surgeon01_fps01_0059,transitionary idle,00:46:52,00:47:04
RALIHR_surgeon01_fps01_0059,positioning suture,00:47:04,00:47:16
RALIHR_surgeon01_fps01_0059,peritoneal closure,00:47:16,00:50:45
RALIHR_surgeon01_fps01_0059,positioning suture,00:50:45,00:51:05
RALIHR_surgeon01_fps01_0059,peritoneal closure,00:51:05,00:54:31
RALIHR_surgeon01_fps01_0059,positioning suture,00:54:31,00:55:10
RALIHR_surgeon01_fps01_0059,peritoneal closure,00:55:10,00:59:47
RALIHR_surgeon01_fps01_0059,positioning suture,00:59:47,00:59:57
RALIHR_surgeon01_fps01_0059,peritoneal closure,00:59:57,01:01:54
RALIHR_surgeon01_fps01_0059,positioning suture,01:01:54,01:02:55
RALIHR_surgeon01_fps01_0059,transitionary idle,01:02:55,01:03:01
RALIHR_surgeon01_fps01_0059,stationary idle,01:03:01,01:03:18
RALIHR_surgeon01_fps01_0060,transitionary idle,00:00,00:10
RALIHR_surgeon01_fps01_0060,positioning suture,00:10,00:39
RALIHR_surgeon01_fps01_0060,transitionary idle,00:39,01:02
RALIHR_surgeon01_fps01_0060,peritoneal scoring,01:02,02:35
RALIHR_surgeon01_fps01_0060,preperioneal dissection,02:35,05:00
RALIHR_surgeon01_fps01_0060,reduction of hernia,05:00,08:50
RALIHR_surgeon01_fps01_0060,preperioneal dissection,08:50,10:38
RALIHR_surgeon01_fps01_0060,reduction of hernia,10:38,14:00
RALIHR_surgeon01_fps01_0060,transitionary idle,14:00,14:34
RALIHR_surgeon01_fps01_0060,mesh placement,14:34,20:09
RALIHR_surgeon01_fps01_0060,catheter insertion,20:09,20:42
RALIHR_surgeon01_fps01_0060,transitionary idle,20:42,20:54
RALIHR_surgeon01_fps01_0060,positioning suture,20:54,21:00
RALIHR_surgeon01_fps01_0060,peritoneal closure,21:00,28:18
RALIHR_surgeon01_fps01_0060,positioning suture,28:18,28:42
RALIHR_surgeon01_fps01_0060,peritoneal closure,28:42,30:04
RALIHR_surgeon01_fps01_0060,positioning suture,30:04,30:28
RALIHR_surgeon01_fps01_0060,transitionary idle,30:28,30:58
RALIHR_surgeon01_fps01_0061,transitionary idle,00:00:00,00:00:16
RALIHR_surgeon01_fps01_0061,positioning suture,00:00:16,00:00:28
RALIHR_surgeon01_fps01_0061,transitionary idle,00:00:28,00:00:42
RALIHR_surgeon01_fps01_0061,mesh positioning,00:00:42,00:00:47
RALIHR_surgeon01_fps01_0061,transitionary idle,00:00:47,00:00:59
RALIHR_surgeon01_fps01_0061,peritoneal scoring,00:00:59,00:02:26
RALIHR_surgeon01_fps01_0061,preperioneal dissection,00:02:26,00:10:27
RALIHR_surgeon01_fps01_0061,reduction of hernia,00:10:27,00:35:40
RALIHR_surgeon01_fps01_0061,transitionary idle,00:35:40,00:38:25
RALIHR_surgeon01_fps01_0061,mesh placement,00:38:25,00:45:29
RALIHR_surgeon01_fps01_0061,transitionary idle,00:45:29,00:48:18
RALIHR_surgeon01_fps01_0061,positioning suture,00:48:18,00:48:34
RALIHR_surgeon01_fps01_0061,peritoneal closure,00:48:34,00:48:41
RALIHR_surgeon01_fps01_0061,positioning suture,00:48:41,00:51:06
RALIHR_surgeon01_fps01_0061,out of body,00:51:06,00:51:38
RALIHR_surgeon01_fps01_0061,positioning suture,00:51:38,00:51:50
RALIHR_surgeon01_fps01_0061,out of body,00:51:50,00:52:15
RALIHR_surgeon01_fps01_0061,positioning suture,00:52:15,00:52:20
RALIHR_surgeon01_fps01_0061,out of body,00:52:20,00:52:56
RALIHR_surgeon01_fps01_0061,transitionary idle,00:52:56,00:53:10
RALIHR_surgeon01_fps01_0061,positioning suture,00:53:10,00:53:28
RALIHR_surgeon01_fps01_0061,peritoneal closure,00:53:28,00:54:49
RALIHR_surgeon01_fps01_0061,catheter insertion,00:54:49,00:55:25
RALIHR_surgeon01_fps01_0061,peritoneal closure,00:55:25,00:58:42
RALIHR_surgeon01_fps01_0061,positioning suture,00:58:42,01:00:16
RALIHR_surgeon01_fps01_0061,peritoneal closure,01:00:16,01:02:43
RALIHR_surgeon01_fps01_0061,positioning suture,01:02:43,01:03:24
RALIHR_surgeon01_fps01_0061,transitionary idle,01:03:24,01:03:30
RALIHR_surgeon01_fps01_0061,stationary idle,01:03:30,01:03:52
RALIHR_surgeon01_fps01_0062,positioning suture,00:00,00:05
RALIHR_surgeon01_fps01_0062,transitionary idle,00:05,00:23
RALIHR_surgeon01_fps01_0062,mesh positioning,00:23,00:26
RALIHR_surgeon01_fps01_0062,transitionary idle,00:26,00:34
RALIHR_surgeon01_fps01_0062,reduction of hernia,00:34,00:37
RALIHR_surgeon01_fps01_0062,transitionary idle,00:37,00:49
RALIHR_surgeon01_fps01_0062,peritoneal scoring,00:49,02:48
RALIHR_surgeon01_fps01_0062,preperioneal dissection,02:48,06:22
RALIHR_surgeon01_fps01_0062,reduction of hernia,06:22,20:02
RALIHR_surgeon01_fps01_0062,transitionary idle,20:02,20:12
RALIHR_surgeon01_fps01_0062,mesh placement,20:12,20:44
RALIHR_surgeon01_fps01_0062,transitionary idle,20:44,20:58
RALIHR_surgeon01_fps01_0062,peritoneal scoring,20:58,22:42
RALIHR_surgeon01_fps01_0062,preperioneal dissection,22:42,26:08
RALIHR_surgeon01_fps01_0062,reduction of hernia,26:08,30:26
RALIHR_surgeon01_fps01_0062,transitionary idle,30:26,30:36
RALIHR_surgeon01_fps01_0062,mesh placement,30:36,34:54
RALIHR_surgeon01_fps01_0062,transitionary idle,34:54,35:10
RALIHR_surgeon01_fps01_0062,mesh placement,35:10,36:45
RALIHR_surgeon01_fps01_0062,transitionary idle,36:45,37:33
RALIHR_surgeon01_fps01_0062,catheter insertion,37:33,38:33
RALIHR_surgeon01_fps01_0062,transitionary idle,38:33,38:40
RALIHR_surgeon01_fps01_0062,positioning suture,38:40,38:49
RALIHR_surgeon01_fps01_0062,peritoneal closure,38:49,42:51
RALIHR_surgeon01_fps01_0062,positioning suture,42:51,43:35
RALIHR_surgeon01_fps01_0062,peritoneal closure,43:35,48:43
RALIHR_surgeon01_fps01_0062,positioning suture,48:43,48:55
RALIHR_surgeon01_fps01_0062,stationary idle,48:55,49:35
RALIHR_surgeon01_fps01_0062,positioning suture,49:35,50:44
RALIHR_surgeon01_fps01_0062,transitionary idle,50:44,51:00
RALIHR_surgeon01_fps01_0063,transitionary idle,00:00:00,00:00:39
RALIHR_surgeon01_fps01_0063,peritoneal scoring,00:00:39,00:01:54
RALIHR_surgeon01_fps01_0063,preperioneal dissection,00:01:54,00:04:52
RALIHR_surgeon01_fps01_0063,reduction of hernia,00:04:52,00:11:03
RALIHR_surgeon01_fps01_0063,transitionary idle,00:11:03,00:11:06
RALIHR_surgeon01_fps01_0063,mesh placement,00:11:06,00:12:03
RALIHR_surgeon01_fps01_0063,transitionary idle,00:12:03,00:12:15
RALIHR_surgeon01_fps01_0063,positioning suture,00:12:15,00:12:46
RALIHR_surgeon01_fps01_0063,transitionary idle,00:12:46,00:13:13
RALIHR_surgeon01_fps01_0063,peritoneal scoring,00:13:13,00:14:10
RALIHR_surgeon01_fps01_0063,preperioneal dissection,00:14:10,00:17:08
RALIHR_surgeon01_fps01_0063,reduction of hernia,00:17:08,00:22:41
RALIHR_surgeon01_fps01_0063,transitionary idle,00:22:41,00:31:42
RALIHR_surgeon01_fps01_0063,mesh placement,00:31:42,00:34:31
RALIHR_surgeon01_fps01_0063,transitionary idle,00:34:31,00:34:40
RALIHR_surgeon01_fps01_0063,mesh placement,00:34:40,00:37:04
RALIHR_surgeon01_fps01_0063,transitionary idle,00:37:04,00:37:29
RALIHR_surgeon01_fps01_0063,catheter insertion,00:37:29,00:38:09
RALIHR_surgeon01_fps01_0063,transitionary idle,00:38:09,00:38:21
RALIHR_surgeon01_fps01_0063,positioning suture,00:38:21,00:38:39
RALIHR_surgeon01_fps01_0063,peritoneal closure,00:38:39,00:39:48
RALIHR_surgeon01_fps01_0063,positioning suture,00:39:48,00:40:07
RALIHR_surgeon01_fps01_0063,peritoneal closure,00:40:07,00:42:56
RALIHR_surgeon01_fps01_0063,out of body,00:42:56,00:43:33
RALIHR_surgeon01_fps01_0063,peritoneal closure,00:43:33,00:49:37
RALIHR_surgeon01_fps01_0063,transitionary idle,00:49:37,00:50:41
RALIHR_surgeon01_fps01_0063,peritoneal closure,00:50:41,01:00:49
RALIHR_surgeon01_fps01_0063,positioning suture,01:00:49,01:01:50
RALIHR_surgeon01_fps01_0063,peritoneal closure,01:01:50,01:03:33
RALIHR_surgeon01_fps01_0063,positioning suture,01:03:33,01:05:34
RALIHR_surgeon01_fps01_0063,transitionary idle,01:05:34,01:08:31
RALIHR_surgeon01_fps01_0064,transitionary idle,00:00,00:09
RALIHR_surgeon01_fps01_0064,positioning suture,00:09,00:16
RALIHR_surgeon01_fps01_0064,transitionary idle,00:16,00:26
RALIHR_surgeon01_fps01_0064,mesh positioning,00:26,00:42
RALIHR_surgeon01_fps01_0064,transitionary idle,00:42,01:08
RALIHR_surgeon01_fps01_0064,peritoneal scoring,01:08,03:26
RALIHR_surgeon01_fps01_0064,preperioneal dissection,03:26,05:44
RALIHR_surgeon01_fps01_0064,reduction of hernia,05:44,11:53
RALIHR_surgeon01_fps01_0064,transitionary idle,11:53,12:13
RALIHR_surgeon01_fps01_0064,mesh placement,12:13,21:55
RALIHR_surgeon01_fps01_0064,transitionary idle,21:55,22:44
RALIHR_surgeon01_fps01_0064,catheter insertion,22:44,23:24
RALIHR_surgeon01_fps01_0064,transitionary idle,23:24,23:33
RALIHR_surgeon01_fps01_0064,positioning suture,23:33,23:40
RALIHR_surgeon01_fps01_0064,peritoneal closure,23:40,32:39
RALIHR_surgeon01_fps01_0064,positioning suture,32:39,33:25
RALIHR_surgeon01_fps01_0064,transitionary idle,33:25,35:28
RALIHR_surgeon01_fps01_0064,positioning suture,35:28,36:09
RALIHR_surgeon01_fps01_0064,peritoneal closure,36:09,43:07
RALIHR_surgeon01_fps01_0064,positioning suture,43:07,43:18
RALIHR_surgeon01_fps01_0065,transitionary idle,00:00:00,00:00:09
RALIHR_surgeon01_fps01_0065,mesh positioning,00:00:09,00:00:14
RALIHR_surgeon01_fps01_0065,transitionary idle,00:00:14,00:00:20
RALIHR_surgeon01_fps01_0065,reduction of hernia,00:00:20,00:00:50
RALIHR_surgeon01_fps01_0065,transitionary idle,00:00:50,00:01:01
RALIHR_surgeon01_fps01_0065,peritoneal scoring,00:01:01,00:02:20
RALIHR_surgeon01_fps01_0065,preperioneal dissection,00:02:20,00:07:03
RALIHR_surgeon01_fps01_0065,reduction of hernia,00:07:03,00:17:46
RALIHR_surgeon01_fps01_0065,transitionary idle,00:17:46,00:18:08
RALIHR_surgeon01_fps01_0065,mesh placement,00:18:08,00:20:14
RALIHR_surgeon01_fps01_0065,transitionary idle,00:20:14,00:20:26
RALIHR_surgeon01_fps01_0065,mesh placement,00:20:26,00:20:50
RALIHR_surgeon01_fps01_0065,peritoneal scoring,00:20:50,00:21:35
RALIHR_surgeon01_fps01_0065,preperioneal dissection,00:21:35,00:24:42
RALIHR_surgeon01_fps01_0065,reduction of hernia,00:24:42,00:30:40
RALIHR_surgeon01_fps01_0065,transitionary idle,00:30:40,00:30:47
RALIHR_surgeon01_fps01_0065,mesh placement,00:30:47,00:35:06
RALIHR_surgeon01_fps01_0065,transitionary idle,00:35:06,00:35:17
RALIHR_surgeon01_fps01_0065,positioning suture,00:35:17,00:35:40
RALIHR_surgeon01_fps01_0065,transitionary idle,00:35:40,00:36:08
RALIHR_surgeon01_fps01_0065,catheter insertion,00:36:08,00:36:59
RALIHR_surgeon01_fps01_0065,transitionary idle,00:36:59,00:37:14
RALIHR_surgeon01_fps01_0065,positioning suture,00:37:14,00:37:25
RALIHR_surgeon01_fps01_0065,peritoneal closure,00:37:25,00:42:41
RALIHR_surgeon01_fps01_0065,positioning suture,00:42:41,00:42:50
RALIHR_surgeon01_fps01_0065,peritoneal closure,00:42:50,00:43:04
RALIHR_surgeon01_fps01_0065,positioning suture,00:43:04,00:43:12
RALIHR_surgeon01_fps01_0065,transitionary idle,00:43:12,00:43:31
RALIHR_surgeon01_fps01_0065,positioning suture,00:43:31,00:43:37
RALIHR_surgeon01_fps01_0065,stationary idle,00:43:37,00:44:46
RALIHR_surgeon01_fps01_0065,peritoneal closure,00:44:46,01:00:55
RALIHR_surgeon01_fps01_0065,positioning suture,01:00:55,01:03:37
RALIHR_surgeon01_fps01_0065,transitionary idle,01:03:37,01:03:56
RALIHR_surgeon01_fps01_0065,positioning suture,01:03:56,01:04:30
RALIHR_surgeon01_fps01_0065,stationary idle,01:04:30,01:04:57
RALIHR_surgeon01_fps01_0065,positioning suture,01:04:57,01:05:14
RALIHR_surgeon01_fps01_0065,peritoneal closure,01:05:14,01:06:21
RALIHR_surgeon01_fps01_0065,positioning suture,01:06:21,01:06:38
RALIHR_surgeon01_fps01_0065,peritoneal closure,01:06:38,01:08:28
RALIHR_surgeon01_fps01_0065,positioning suture,01:08:28,01:09:20
RALIHR_surgeon01_fps01_0065,transitionary idle,01:09:20,01:09:50
RALIHR_surgeon01_fps01_0066,transitionary idle,00:00:00,00:00:12
RALIHR_surgeon01_fps01_0066,adhesiolysis,00:00:12,00:00:55
RALIHR_surgeon01_fps01_0066,transitionary idle,00:00:55,00:01:06
RALIHR_surgeon01_fps01_0066,positioning suture,00:01:06,00:01:36
RALIHR_surgeon01_fps01_0066,transitionary idle,00:01:36,00:02:03
RALIHR_surgeon01_fps01_0066,peritoneal scoring,00:02:03,00:03:45
RALIHR_surgeon01_fps01_0066,preperioneal dissection,00:03:45,00:07:50
RALIHR_surgeon01_fps01_0066,reduction of hernia,00:07:50,00:16:36
RALIHR_surgeon01_fps01_0066,transitionary idle,00:16:36,00:16:40
RALIHR_surgeon01_fps01_0066,mesh placement,00:16:40,00:19:35
RALIHR_surgeon01_fps01_0066,transitionary idle,00:19:35,00:19:51
RALIHR_surgeon01_fps01_0066,peritoneal scoring,00:19:51,00:20:31
RALIHR_surgeon01_fps01_0066,stationary idle,00:20:31,00:20:47
RALIHR_surgeon01_fps01_0066,transitionary idle,00:20:47,00:21:11
RALIHR_surgeon01_fps01_0066,peritoneal scoring,00:21:11,00:29:45
RALIHR_surgeon01_fps01_0066,preperioneal dissection,00:29:45,00:38:21
RALIHR_surgeon01_fps01_0066,reduction of hernia,00:38:21,00:53:55
RALIHR_surgeon01_fps01_0066,transitionary idle,00:53:55,00:54:02
RALIHR_surgeon01_fps01_0066,mesh placement,00:54:02,00:55:24
RALIHR_surgeon01_fps01_0066,transitionary idle,00:55:24,00:55:30
RALIHR_surgeon01_fps01_0066,stationary idle,00:55:30,00:55:46
RALIHR_surgeon01_fps01_0066,out of body,00:55:46,00:56:23
RALIHR_surgeon01_fps01_0066,stationary idle,00:56:23,00:56:29
RALIHR_surgeon01_fps01_0066,out of body,00:56:29,00:57:53
RALIHR_surgeon01_fps01_0066,transitionary idle,00:57:53,00:58:25
RALIHR_surgeon01_fps01_0066,mesh placement,00:58:25,01:03:39
RALIHR_surgeon01_fps01_0066,transitionary idle,01:03:39,01:04:07
RALIHR_surgeon01_fps01_0066,positioning suture,01:04:07,01:05:10
RALIHR_surgeon01_fps01_0066,catheter insertion,01:05:10,01:06:12
RALIHR_surgeon01_fps01_0066,positioning suture,01:06:12,01:06:28
RALIHR_surgeon01_fps01_0066,peritoneal closure,01:06:28,01:13:24
RALIHR_surgeon01_fps01_0066,positioning suture,01:13:24,01:16:01
RALIHR_surgeon01_fps01_0066,peritoneal closure,01:16:01,01:20:18
RALIHR_surgeon01_fps01_0066,positioning suture,01:20:18,01:20:36
RALIHR_surgeon01_fps01_0066,out of body,01:20:36,01:21:08
RALIHR_surgeon01_fps01_0066,transitionary idle,01:21:08,01:21:22
RALIHR_surgeon01_fps01_0066,positioning suture,01:21:22,01:21:44
RALIHR_surgeon01_fps01_0066,peritoneal closure,01:21:44,01:23:57
RALIHR_surgeon01_fps01_0066,positioning suture,01:23:57,01:24:12
RALIHR_surgeon01_fps01_0066,peritoneal closure,01:24:12,01:24:50
RALIHR_surgeon01_fps01_0066,positioning suture,01:24:50,01:25:43
RALIHR_surgeon01_fps01_0066,transitionary idle,01:25:43,01:25:52
RALIHR_surgeon01_fps01_0066,out of body,01:25:52,01:26:12
RALIHR_surgeon01_fps01_0066,transitionary idle,01:26:12,01:26:33
RALIHR_surgeon01_fps01_0066,positioning suture,01:26:33,01:27:06
RALIHR_surgeon01_fps01_0066,peritoneal closure,01:27:06,01:28:47
RALIHR_surgeon01_fps01_0066,positioning suture,01:28:47,01:29:06
RALIHR_surgeon01_fps01_0066,peritoneal closure,01:29:06,01:30:16
RALIHR_surgeon01_fps01_0066,positioning suture,01:30:16,01:30:44
RALIHR_surgeon01_fps01_0066,transitionary idle,01:30:44,01:31:04
RALIHR_surgeon01_fps01_0067,transitionary idle,00:00,00:13
RALIHR_surgeon01_fps01_0067,positioning suture,00:13,00:19
RALIHR_surgeon01_fps01_0067,transitionary idle,00:19,00:40
RALIHR_surgeon01_fps01_0067,mesh positioning,00:40,00:42
RALIHR_surgeon01_fps01_0067,transitionary idle,00:42,00:54
RALIHR_surgeon01_fps01_0067,peritoneal scoring,00:54,03:47
RALIHR_surgeon01_fps01_0067,preperioneal dissection,03:47,09:54
RALIHR_surgeon01_fps01_0067,reduction of hernia,09:54,19:34
RALIHR_surgeon01_fps01_0067,transitionary idle,19:34,19:42
RALIHR_surgeon01_fps01_0067,mesh placement,19:42,24:33
RALIHR_surgeon01_fps01_0067,stationary idle,24:33,25:02
RALIHR_surgeon01_fps01_0067,transitionary idle,25:02,25:27
RALIHR_surgeon01_fps01_0067,catheter insertion,25:27,26:08
RALIHR_surgeon01_fps01_0067,transitionary idle,26:08,26:30
RALIHR_surgeon01_fps01_0067,positioning suture,26:30,26:43
RALIHR_surgeon01_fps01_0067,transitionary idle,26:43,27:18
RALIHR_surgeon01_fps01_0067,positioning suture,27:18,27:49
RALIHR_surgeon01_fps01_0067,peritoneal closure,27:49,49:38
RALIHR_surgeon01_fps01_0067,positioning suture,49:38,52:14
RALIHR_surgeon01_fps01_0067,peritoneal closure,52:14,53:40
RALIHR_surgeon01_fps01_0067,positioning suture,53:40,54:01
RALIHR_surgeon01_fps01_0067,peritoneal closure,54:01,56:36
RALIHR_surgeon01_fps01_0067,positioning suture,56:36,57:27
RALIHR_surgeon01_fps01_0067,transitionary idle,57:27,57:56
RALIHR_surgeon01_fps01_0068,transitionary idle,00:00,00:08
RALIHR_surgeon01_fps01_0068,positioning suture,00:08,00:25
RALIHR_surgeon01_fps01_0068,transitionary idle,00:25,01:07
RALIHR_surgeon01_fps01_0068,peritoneal scoring,01:07,04:15
RALIHR_surgeon01_fps01_0068,preperioneal dissection,04:15,05:28
RALIHR_surgeon01_fps01_0068,reduction of hernia,05:28,17:26
RALIHR_surgeon01_fps01_0068,transitionary idle,17:26,17:38
RALIHR_surgeon01_fps01_0068,stationary idle,17:38,17:55
RALIHR_surgeon01_fps01_0068,transitionary idle,17:55,17:56
RALIHR_surgeon01_fps01_0068,stationary idle,17:56,18:49
RALIHR_surgeon01_fps01_0068,transitionary idle,18:49,19:17
RALIHR_surgeon01_fps01_0068,positioning suture,19:17,20:12
RALIHR_surgeon01_fps01_0068,primary hernia repair,20:12,23:48
RALIHR_surgeon01_fps01_0068,positioning suture,23:48,24:10
RALIHR_surgeon01_fps01_0068,transitionary idle,24:10,24:15
RALIHR_surgeon01_fps01_0068,mesh positioning,24:15,24:20
RALIHR_surgeon01_fps01_0068,transitionary idle,24:20,24:25
RALIHR_surgeon01_fps01_0068,reduction of hernia,24:25,26:20
RALIHR_surgeon01_fps01_0068,transitionary idle,26:20,26:25
RALIHR_surgeon01_fps01_0068,mesh placement,26:25,37:16
RALIHR_surgeon01_fps01_0068,transitionary idle,37:16,38:44
RALIHR_surgeon01_fps01_0068,catheter insertion,38:44,39:18
RALIHR_surgeon01_fps01_0068,transitionary idle,39:18,39:22
RALIHR_surgeon01_fps01_0068,positioning suture,39:22,39:32
RALIHR_surgeon01_fps01_0068,peritoneal closure,39:32,49:16
RALIHR_surgeon01_fps01_0068,positioning suture,49:16,50:12
RALIHR_surgeon01_fps01_0068,transitionary idle,50:12,50:51
RALIHR_surgeon01_fps01_0068,positioning suture,50:51,51:00
RALIHR_surgeon01_fps01_0068,peritoneal closure,51:00,58:49
RALIHR_surgeon01_fps01_0068,positioning suture,58:49,59:23
RALIHR_surgeon01_fps01_0068,transitionary idle,59:23,59:42
RALIHR_surgeon01_fps01_0069,transitionary idle,00:00:00,00:00:11
RALIHR_surgeon01_fps01_0069,peritoneal scoring,00:00:11,00:02:09
RALIHR_surgeon01_fps01_0069,preperioneal dissection,00:02:09,00:08:37
RALIHR_surgeon01_fps01_0069,reduction of hernia,00:08:37,00:10:25
RALIHR_surgeon01_fps01_0069,transitionary idle,00:10:25,00:10:32
RALIHR_surgeon01_fps01_0069,mesh placement,00:10:32,00:11:08
RALIHR_surgeon01_fps01_0069,transitionary idle,00:11:08,00:11:26
RALIHR_surgeon01_fps01_0069,peritoneal scoring,00:11:26,00:12:07
RALIHR_surgeon01_fps01_0069,transitionary idle,00:12:07,00:12:29
RALIHR_surgeon01_fps01_0069,peritoneal scoring,00:12:29,00:14:18
RALIHR_surgeon01_fps01_0069,preperioneal dissection,00:14:18,00:19:46
RALIHR_surgeon01_fps01_0069,reduction of hernia,00:19:46,00:27:23
RALIHR_surgeon01_fps01_0069,transitionary idle,00:27:23,00:27:28
RALIHR_surgeon01_fps01_0069,mesh placement,00:27:28,00:28:56
RALIHR_surgeon01_fps01_0069,transitionary idle,00:28:56,00:29:39
RALIHR_surgeon01_fps01_0069,mesh placement,00:29:39,00:32:10
RALIHR_surgeon01_fps01_0069,transitionary idle,00:32:10,00:32:20
RALIHR_surgeon01_fps01_0069,mesh placement,00:32:20,00:36:24
RALIHR_surgeon01_fps01_0069,transitionary idle,00:36:24,00:37:13
RALIHR_surgeon01_fps01_0069,catheter insertion,00:37:13,00:38:09
RALIHR_surgeon01_fps01_0069,transitionary idle,00:38:09,00:38:20
RALIHR_surgeon01_fps01_0069,positioning suture,00:38:20,00:38:56
RALIHR_surgeon01_fps01_0069,peritoneal closure,00:38:56,00:44:41
RALIHR_surgeon01_fps01_0069,positioning suture,00:44:41,00:44:47
RALIHR_surgeon01_fps01_0069,peritoneal closure,00:44:47,00:44:56
